KEY, COLUMN, SOURCE_TABLE, SOURCE_VALUE, TARGET_TABLE, TARGET_VALUE, COMMENTS
6941_CA-2020-107132,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6029_CA-2019-157364,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5604_CA-2019-117919,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2511_CA-2019-136812,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8620_CA-2020-132437,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
420_CA-2020-110478,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6587_CA-2020-104731,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1590_CA-2019-109911,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
555_CA-2020-100650,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
713_US-2020-100048,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8761_CA-2019-159891,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3523_CA-2019-114482,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3128_CA-2020-147564,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9663_CA-2019-160717,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1799_CA-2019-100965,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6037_CA-2019-131205,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8757_CA-2019-114307,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7604_CA-2019-152520,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8647_CA-2019-113341,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8063_CA-2019-132997,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7515_US-2020-167920,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9948_CA-2020-121559,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4577_CA-2019-139395,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4238_CA-2020-104024,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2238_CA-2019-122322,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6131_CA-2020-162033,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9772_CA-2019-123533,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9360_CA-2019-168046,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6095_CA-2020-100111,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8042_CA-2020-121489,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7690_US-2020-128951,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6835_CA-2019-142615,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2145_CA-2019-155481,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5458_CA-2020-130631,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4725_CA-2019-131968,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4472_CA-2020-121300,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5390_CA-2020-164707,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7028_CA-2020-131653,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7223_CA-2020-113075,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4347_CA-2019-120355,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4842_CA-2019-136049,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2853_CA-2019-136371,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8563_CA-2019-123540,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8446_CA-2020-125451,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3216_CA-2020-150189,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9766_CA-2020-101959,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5075_CA-2020-151071,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2867_US-2020-103828,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7046_CA-2019-160136,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6712_CA-2020-163069,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5761_US-2019-111528,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8093_CA-2020-143658,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5403_CA-2020-123043,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9327_US-2020-130687,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6497_CA-2020-111262,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1906_CA-2020-154410,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4999_CA-2019-129238,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4430_CA-2020-147725,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
35_CA-2020-107727,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9899_CA-2019-112830,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5388_CA-2020-164707,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5810_CA-2019-125017,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3853_CA-2020-130526,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8762_CA-2019-159891,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8869_CA-2019-158260,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1686_CA-2020-149489,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7395_CA-2020-147844,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7652_CA-2020-110821,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6380_CA-2020-150623,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2567_CA-2020-123967,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6939_CA-2019-125094,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4470_CA-2020-168641,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8678_CA-2020-141705,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1560_CA-2019-126809,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8457_US-2020-118556,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
817_CA-2019-149370,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1117_CA-2019-144855,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4813_CA-2019-121370,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8665_CA-2020-126634,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6196_CA-2020-113453,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3144_CA-2020-162572,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3135_CA-2020-164168,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1114_CA-2020-140585,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5319_US-2020-162558,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4982_US-2019-131114,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2482_CA-2020-147956,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8716_CA-2020-121678,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4220_CA-2020-134565,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8935_CA-2020-130036,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1154_CA-2019-160395,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5659_CA-2019-145261,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8507_CA-2019-130400,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9332_CA-2019-108056,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9760_CA-2019-146913,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6951_CA-2020-143021,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9374_CA-2020-102820,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2593_CA-2020-128300,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4639_CA-2020-168228,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7172_CA-2020-125381,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2775_CA-2020-143455,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1502_CA-2020-130386,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4891_CA-2019-135776,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5673_CA-2020-127922,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2480_CA-2020-141992,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3243_CA-2020-114524,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9045_CA-2020-137463,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
61_CA-2019-111682,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
438_CA-2019-147375,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4882_CA-2020-143567,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7930_CA-2020-167549,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3748_CA-2020-161956,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8604_US-2019-116365,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4805_CA-2020-136364,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6400_CA-2020-151981,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1903_CA-2020-167094,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3588_CA-2020-121839,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5274_US-2019-158309,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8701_CA-2020-119284,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
676_CA-2020-130351,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4706_CA-2019-158435,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
943_CA-2019-142958,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1822_CA-2019-168956,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4890_CA-2019-163167,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5828_CA-2020-161067,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5744_US-2020-147886,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8686_CA-2020-137323,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6877_US-2019-121013,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4004_CA-2019-145730,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5177_CA-2019-148908,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3549_CA-2020-155292,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3989_US-2019-159415,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2836_CA-2020-110842,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8297_CA-2019-166380,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2929_US-2020-120390,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6750_CA-2020-100230,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2677_CA-2020-132185,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1950_CA-2020-157987,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6490_US-2020-148866,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7122_CA-2020-166926,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
836_CA-2019-165316,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
615_CA-2020-138611,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4234_CA-2020-100223,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1806_US-2019-116729,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4348_CA-2019-120355,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
177_US-2020-152366,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4033_CA-2019-169957,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
679_US-2020-119438,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2363_CA-2020-136497,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7962_CA-2020-104864,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4613_US-2019-165953,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2465_CA-2020-148691,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
151_CA-2019-114489,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4643_CA-2020-130141,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9274_CA-2020-146983,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4269_US-2019-131611,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1592_US-2019-132423,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6462_US-2020-133361,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2881_CA-2019-102932,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1687_CA-2020-149489,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7692_US-2020-128951,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1101_CA-2019-107216,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3736_CA-2020-168193,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
399_CA-2019-108987,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
648_CA-2019-103947,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1709_CA-2020-123491,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6972_CA-2020-153822,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1608_US-2019-115819,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7733_CA-2020-143294,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6635_CA-2020-144498,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
62_CA-2019-111682,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6681_CA-2020-145037,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
